state,district,year,quarter,user_count
Jharkhand,gumla district,2020,1,34702
Jharkhand,chatra district,2020,1,67305
Jharkhand,khunti district,2020,1,21442
Jharkhand,dhanbad district,2020,1,479075
Jharkhand,godda district,2020,1,77305
Jharkhand,deoghar district,2020,1,179746
Jharkhand,palamu district,2020,1,161215
Jharkhand,latehar district,2020,1,42321
Jharkhand,west singhbhum district,2020,1,77335
Jharkhand,pakur district,2020,1,33331
Jharkhand,lohardaga district,2020,1,27627
Jharkhand,sahebganj district,2020,1,56249
Jharkhand,giridih district,2020,1,195939
Jharkhand,bokaro district,2020,1,352220
Jharkhand,ramgarh district,2022,4,334310
Jharkhand,ranchi district,2022,4,1301412
Jharkhand,east singhbhum district,2022,4,847360
Jharkhand,jamtara district,2022,4,151622
Jharkhand,dumka district,2022,4,165890
Jharkhand,koderma district,2022,4,193342
Jharkhand,hazaribagh district,2022,4,569551
Jharkhand,simdega district,2022,4,48059
Jharkhand,garhwa district,2022,4,220098
Jharkhand,saraikela kharsawan district,2022,4,272780
Jharkhand,gumla district,2022,4,92238
Jharkhand,chatra district,2022,4,167214
Jharkhand,khunti district,2022,4,54760
Jharkhand,dhanbad district,2022,4,1009397
Jharkhand,godda district,2022,4,183602
Jharkhand,deoghar district,2022,4,441349
Jharkhand,palamu district,2022,4,393187
Jharkhand,latehar district,2022,4,106524
Jharkhand,west singhbhum district,2022,4,183896
Jharkhand,pakur district,2022,4,84785
Jharkhand,lohardaga district,2022,4,69683
Jharkhand,sahebganj district,2022,4,139992
Jharkhand,giridih district,2022,4,454873
Jharkhand,bokaro district,2022,4,731714
Jharkhand,ramgarh district,2022,2,301481
Jharkhand,ranchi district,2022,2,1176707
Jharkhand,east singhbhum district,2022,2,767451
Jharkhand,jamtara district,2022,2,137308
Jharkhand,dumka district,2022,2,150959
Jharkhand,koderma district,2022,2,174032
Jharkhand,hazaribagh district,2022,2,513316
Jharkhand,simdega district,2022,2,43976
Jharkhand,garhwa district,2022,2,197920
Jharkhand,saraikela kharsawan district,2022,2,247346
Jharkhand,gumla district,2022,2,84189
Jharkhand,chatra district,2022,2,151181
Jharkhand,khunti district,2022,2,50173
Jharkhand,dhanbad district,2022,2,910885
Jharkhand,godda district,2022,2,165751
Jharkhand,deoghar district,2022,2,397542
Jharkhand,palamu district,2022,2,353653
Jharkhand,latehar district,2022,2,96644
Jharkhand,west singhbhum district,2022,2,167576
Jharkhand,pakur district,2022,2,76800
Jharkhand,lohardaga district,2022,2,62940
Jharkhand,sahebganj district,2022,2,126207
Jharkhand,giridih district,2022,2,411014
Jharkhand,bokaro district,2022,2,661123
Jharkhand,ramgarh district,2022,3,318524
Jharkhand,ranchi district,2022,3,1240013
Jharkhand,east singhbhum district,2022,3,808077
Jharkhand,jamtara district,2022,3,144946
Jharkhand,dumka district,2022,3,159000
Jharkhand,koderma district,2022,3,184029
Jharkhand,hazaribagh district,2022,3,542145
Jharkhand,simdega district,2022,3,46267
Jharkhand,garhwa district,2022,3,209835
Jharkhand,saraikela kharsawan district,2022,3,260605
Jharkhand,gumla district,2022,3,88627
Jharkhand,chatra district,2022,3,159669
Jharkhand,khunti district,2022,3,52686
Jharkhand,dhanbad district,2022,3,961257
Jharkhand,godda district,2022,3,175220
Jharkhand,deoghar district,2022,3,420404
Jharkhand,palamu district,2022,3,374369
Jharkhand,latehar district,2022,3,101957
Jharkhand,west singhbhum district,2022,3,176299
Jharkhand,pakur district,2022,3,81030
Jharkhand,lohardaga district,2022,3,66559
Jharkhand,sahebganj district,2022,3,133412
Jharkhand,giridih district,2022,3,434250
Jharkhand,bokaro district,2022,3,697249
Jharkhand,ramgarh district,2022,1,284993
Jharkhand,ranchi district,2022,1,1115386
Jharkhand,east singhbhum district,2022,1,728043
Jharkhand,jamtara district,2022,1,129831
Jharkhand,dumka district,2022,1,142767
Jharkhand,koderma district,2022,1,164357
Jharkhand,hazaribagh district,2022,1,485388
Jharkhand,simdega district,2022,1,41596
Jharkhand,garhwa district,2022,1,186055
Jharkhand,saraikela kharsawan district,2022,1,234284
Jharkhand,gumla district,2022,1,79572
Jharkhand,chatra district,2022,1,142601
Jharkhand,khunti district,2022,1,47381
Jharkhand,dhanbad district,2022,1,862955
Jharkhand,godda district,2022,1,156522
Jharkhand,deoghar district,2022,1,375345
Jharkhand,palamu district,2022,1,333409
Jharkhand,latehar district,2022,1,91046
Jharkhand,west singhbhum district,2022,1,158559
Jharkhand,pakur district,2022,1,72474
Jharkhand,lohardaga district,2022,1,59387
Jharkhand,sahebganj district,2022,1,119193
Jharkhand,giridih district,2022,1,387949
Jharkhand,bokaro district,2022,1,626182
Jharkhand,ramgarh district,2021,4,267710
Jharkhand,ranchi district,2021,4,1050479
Jharkhand,east singhbhum district,2021,4,686766
Jharkhand,jamtara district,2021,4,121635
Jharkhand,dumka district,2021,4,133647
Jharkhand,koderma district,2021,4,153951
Jharkhand,hazaribagh district,2021,4,455411
Jharkhand,simdega district,2021,4,38803
Jharkhand,garhwa district,2021,4,173273
Jharkhand,saraikela kharsawan district,2021,4,220378
Jharkhand,gumla district,2021,4,74184
Jharkhand,chatra district,2021,4,133013
Jharkhand,khunti district,2021,4,44343
Jharkhand,dhanbad district,2021,4,812467
Jharkhand,godda district,2021,4,146344
Jharkhand,deoghar district,2021,4,351728
Jharkhand,palamu district,2021,4,311702
Jharkhand,latehar district,2021,4,84949
Jharkhand,west singhbhum district,2021,4,148470
Jharkhand,pakur district,2021,4,67735
Jharkhand,lohardaga district,2021,4,55415
Jharkhand,sahebganj district,2021,4,111603
Jharkhand,giridih district,2021,4,362829
Jharkhand,bokaro district,2021,4,589361
Jharkhand,ramgarh district,2021,2,231819
Jharkhand,ranchi district,2021,2,913972
Jharkhand,east singhbhum district,2021,2,598988
Jharkhand,jamtara district,2021,2,104479
Jharkhand,dumka district,2021,2,114356
Jharkhand,koderma district,2021,2,132641
Jharkhand,hazaribagh district,2021,2,393223
Jharkhand,simdega district,2021,2,32588
Jharkhand,garhwa district,2021,2,147560
Jharkhand,saraikela kharsawan district,2021,2,190784
Jharkhand,gumla district,2021,2,62413
Jharkhand,chatra district,2021,2,113517
Jharkhand,khunti district,2021,2,37571
Jharkhand,dhanbad district,2021,2,707255
Jharkhand,godda district,2021,2,125926
Jharkhand,deoghar district,2021,2,302724
Jharkhand,palamu district,2021,2,267081
Jharkhand,latehar district,2021,2,72198
Jharkhand,west singhbhum district,2021,2,127433
Jharkhand,pakur district,2021,2,57693
Jharkhand,lohardaga district,2021,2,47186
Jharkhand,sahebganj district,2021,2,95632
Jharkhand,giridih district,2021,2,311161
Jharkhand,bokaro district,2021,2,513303
Jharkhand,ramgarh district,2021,3,250016
Jharkhand,ranchi district,2021,3,982147
Jharkhand,east singhbhum district,2021,3,642805
Jharkhand,jamtara district,2021,3,113199
Jharkhand,dumka district,2021,3,124101
Jharkhand,koderma district,2021,3,143395
Jharkhand,hazaribagh district,2021,3,424328
Jharkhand,simdega district,2021,3,35666
Jharkhand,garhwa district,2021,3,160500
Jharkhand,saraikela kharsawan district,2021,3,205625
Jharkhand,gumla district,2021,3,68433
Jharkhand,chatra district,2021,3,123490
Jharkhand,khunti district,2021,3,41000
Jharkhand,dhanbad district,2021,3,759888
Jharkhand,godda district,2021,3,136332
Jharkhand,deoghar district,2021,3,327586
Jharkhand,palamu district,2021,3,289617
Jharkhand,latehar district,2021,3,78586
Jharkhand,west singhbhum district,2021,3,138137
Jharkhand,pakur district,2021,3,62824
Jharkhand,lohardaga district,2021,3,51347
Jharkhand,sahebganj district,2021,3,103775
Jharkhand,giridih district,2021,3,337529
Jharkhand,bokaro district,2021,3,551517
Jharkhand,ramgarh district,2021,1,216188
Jharkhand,ranchi district,2021,1,853943
Jharkhand,east singhbhum district,2021,1,560083
Jharkhand,jamtara district,2021,1,97127
Jharkhand,dumka district,2021,1,106316
Jharkhand,koderma district,2021,1,123296
Jharkhand,hazaribagh district,2021,1,366460
Jharkhand,simdega district,2021,1,30003
Jharkhand,garhwa district,2021,1,136634
Jharkhand,saraikela kharsawan district,2021,1,177952
Jharkhand,gumla district,2021,1,57454
Jharkhand,chatra district,2021,1,105135
Jharkhand,khunti district,2021,1,34728
Jharkhand,dhanbad district,2021,1,661077
Jharkhand,godda district,2021,1,117166
Jharkhand,deoghar district,2021,1,281799
Jharkhand,palamu district,2021,1,247954
Jharkhand,latehar district,2021,1,66756
Jharkhand,west singhbhum district,2021,1,118302
Jharkhand,pakur district,2021,1,53417
Jharkhand,lohardaga district,2021,1,43640
Jharkhand,sahebganj district,2021,1,88783
Jharkhand,giridih district,2021,1,288800
Jharkhand,bokaro district,2021,1,480036
Jharkhand,ramgarh district,2018,4,78772
Jharkhand,ranchi district,2018,4,326599
Jharkhand,east singhbhum district,2018,4,217406
Jharkhand,jamtara district,2018,4,26309
Jharkhand,dumka district,2018,4,36099
Jharkhand,koderma district,2018,4,45333
Jharkhand,hazaribagh district,2018,4,126167
Jharkhand,simdega district,2018,4,7712
Jharkhand,garhwa district,2018,4,40041
Jharkhand,saraikela kharsawan district,2018,4,68611
Jharkhand,gumla district,2018,4,15753
Jharkhand,chatra district,2018,4,30596
Jharkhand,khunti district,2018,4,10206
Jharkhand,dhanbad district,2018,4,268439
Jharkhand,godda district,2018,4,38887
Jharkhand,deoghar district,2018,4,80669
Jharkhand,palamu district,2018,4,77478
Jharkhand,latehar district,2018,4,19320
Jharkhand,west singhbhum district,2018,4,37405
Jharkhand,pakur district,2018,4,15419
Jharkhand,lohardaga district,2018,4,13230
Jharkhand,sahebganj district,2018,4,28138
Jharkhand,giridih district,2018,4,103118
Jharkhand,bokaro district,2018,4,202242
Jharkhand,ramgarh district,2018,2,51846
Jharkhand,ranchi district,2018,2,216019
Jharkhand,east singhbhum district,2018,2,142493
Jharkhand,jamtara district,2018,2,15754
Jharkhand,dumka district,2018,2,22385
Jharkhand,koderma district,2018,2,28998
Jharkhand,hazaribagh district,2018,2,78856
Jharkhand,simdega district,2018,2,4315
Jharkhand,garhwa district,2018,2,22429
Jharkhand,saraikela kharsawan district,2018,2,43186
Jharkhand,gumla district,2018,2,9302
Jharkhand,chatra district,2018,2,17229
Jharkhand,khunti district,2018,2,5835
Jharkhand,dhanbad district,2018,2,181348
Jharkhand,godda district,2018,2,23746
Jharkhand,deoghar district,2018,2,50575
Jharkhand,palamu district,2018,2,45659
Jharkhand,latehar district,2018,2,11032
Jharkhand,west singhbhum district,2018,2,22297
Jharkhand,pakur district,2018,2,9475
Jharkhand,lohardaga district,2018,2,7702
Jharkhand,sahebganj district,2018,2,17195
Jharkhand,giridih district,2018,2,63248
Jharkhand,bokaro district,2018,2,139675
Jharkhand,ramgarh district,2018,3,63704
Jharkhand,ranchi district,2018,3,265341
Jharkhand,east singhbhum district,2018,3,176668
Jharkhand,jamtara district,2018,3,20471
Jharkhand,dumka district,2018,3,28400
Jharkhand,koderma district,2018,3,36314
Jharkhand,hazaribagh district,2018,3,99502
Jharkhand,simdega district,2018,3,5759
Jharkhand,garhwa district,2018,3,30199
Jharkhand,saraikela kharsawan district,2018,3,54706
Jharkhand,gumla district,2018,3,12095
Jharkhand,chatra district,2018,3,22931
Jharkhand,khunti district,2018,3,8026
Jharkhand,dhanbad district,2018,3,219103
Jharkhand,godda district,2018,3,30225
Jharkhand,deoghar district,2018,3,63814
Jharkhand,palamu district,2018,3,59382
Jharkhand,latehar district,2018,3,14871
Jharkhand,west singhbhum district,2018,3,29036
Jharkhand,pakur district,2018,3,12107
Jharkhand,lohardaga district,2018,3,10207
Jharkhand,sahebganj district,2018,3,21878
Jharkhand,giridih district,2018,3,80440
Jharkhand,bokaro district,2018,3,167183
Jharkhand,ramgarh district,2018,1,37875
Jharkhand,ranchi district,2018,1,159444
Jharkhand,east singhbhum district,2018,1,103016
Jharkhand,jamtara district,2018,1,10659
Jharkhand,dumka district,2018,1,16027
Jharkhand,koderma district,2018,1,21423
Jharkhand,hazaribagh district,2018,1,56421
Jharkhand,simdega district,2018,1,2983
Jharkhand,garhwa district,2018,1,14981
Jharkhand,saraikela kharsawan district,2018,1,31177
Jharkhand,gumla district,2018,1,6616
Jharkhand,chatra district,2018,1,11805
Jharkhand,khunti district,2018,1,4037
Jharkhand,dhanbad district,2018,1,130195
Jharkhand,godda district,2018,1,16608
Jharkhand,deoghar district,2018,1,35229
Jharkhand,palamu district,2018,1,31788
Jharkhand,latehar district,2018,1,7580
Jharkhand,west singhbhum district,2018,1,15529
Jharkhand,pakur district,2018,1,6846
Jharkhand,lohardaga district,2018,1,5431
Jharkhand,sahebganj district,2018,1,12479
Jharkhand,giridih district,2018,1,45940
Jharkhand,bokaro district,2018,1,101673
Madhya Pradesh,morena district,2023,4,543336
Madhya Pradesh,alirajpur district,2023,4,85929
Madhya Pradesh,sehore district,2023,4,596143
Madhya Pradesh,rajgarh district,2023,4,518314
Madhya Pradesh,khargone district,2023,4,521374
Madhya Pradesh,satna district,2023,4,673980
Madhya Pradesh,narsinghpur district,2023,4,389157
Madhya Pradesh,jabalpur district,2023,4,1147811
Madhya Pradesh,hoshangabad district,2023,4,504071
Madhya Pradesh,vidisha district,2023,4,511681
Madhya Pradesh,balaghat district,2023,4,512986
Madhya Pradesh,singrauli district,2023,4,410819
Madhya Pradesh,betul district,2023,4,520308
Madhya Pradesh,sidhi district,2023,4,257759
Madhya Pradesh,datia district,2023,4,197712
Madhya Pradesh,dewas district,2023,4,654709
Madhya Pradesh,sheopur district,2023,4,139890
Madhya Pradesh,neemuch district,2023,4,333109
Madhya Pradesh,raisen district,2023,4,502727
Madhya Pradesh,mandsaur district,2023,4,525255
Madhya Pradesh,barwani district,2023,4,254221
Madhya Pradesh,katni district,2023,4,359525
Madhya Pradesh,dindori district,2023,4,123961
Madhya Pradesh,shivpuri district,2023,4,420483
Madhya Pradesh,gwalior district,2023,4,1257720
Madhya Pradesh,anuppur district,2023,4,207221
Madhya Pradesh,agar malwa district,2023,4,176563
Madhya Pradesh,ashoknagar district,2023,4,205278
Madhya Pradesh,sagar district,2023,4,790240
Madhya Pradesh,niwari district,2023,4,90874
Madhya Pradesh,rewa district,2023,4,734299
Madhya Pradesh,shajapur district,2023,4,353743
Madhya Pradesh,ujjain district,2023,4,938748
Madhya Pradesh,bhind district,2023,4,456163
Madhya Pradesh,tikamgarh district,2023,4,232431
Madhya Pradesh,seoni district,2023,4,374127
Madhya Pradesh,harda district,2023,4,182890
Madhya Pradesh,burhanpur district,2023,4,211544
Madhya Pradesh,damoh district,2023,4,277377
Madhya Pradesh,bhopal district,2023,4,2344171
Madhya Pradesh,jhabua district,2023,4,184351
Madhya Pradesh,dhar district,2023,4,768839
Madhya Pradesh,guna district,2023,4,481267
Madhya Pradesh,east nimar district,2023,4,368834
Madhya Pradesh,chhindwara district,2023,4,724870
Madhya Pradesh,umaria district,2023,4,143098
Madhya Pradesh,mandla district,2023,4,230423
Madhya Pradesh,indore district,2023,4,3098089
Madhya Pradesh,shahdol district,2023,4,302201
Madhya Pradesh,ratlam district,2023,4,573994
Madhya Pradesh,panna district,2023,4,187097
Madhya Pradesh,chhatarpur district,2023,4,476360
Madhya Pradesh,morena district,2023,2,501991
Madhya Pradesh,alirajpur district,2023,2,79103
Madhya Pradesh,sehore district,2023,2,550240
Madhya Pradesh,rajgarh district,2023,2,476568
Madhya Pradesh,khargone district,2023,2,480998
Madhya Pradesh,satna district,2023,2,623076
Madhya Pradesh,narsinghpur district,2023,2,359174
Madhya Pradesh,jabalpur district,2023,2,1065846
Madhya Pradesh,hoshangabad district,2023,2,466410
Madhya Pradesh,vidisha district,2023,2,470884
Madhya Pradesh,balaghat district,2023,2,473522
Madhya Pradesh,singrauli district,2023,2,379057
Madhya Pradesh,betul district,2023,2,480548
Madhya Pradesh,sidhi district,2023,2,237697
Madhya Pradesh,datia district,2023,2,182229
Madhya Pradesh,dewas district,2023,2,605064
Madhya Pradesh,sheopur district,2023,2,128883
Madhya Pradesh,neemuch district,2023,2,307893
Madhya Pradesh,raisen district,2023,2,463359
Madhya Pradesh,mandsaur district,2023,2,485021
Madhya Pradesh,barwani district,2023,2,234410
Madhya Pradesh,katni district,2023,2,331658
Madhya Pradesh,dindori district,2023,2,114018
Madhya Pradesh,shivpuri district,2023,2,386527
Madhya Pradesh,gwalior district,2023,2,1168513
Madhya Pradesh,anuppur district,2023,2,191497
Madhya Pradesh,agar malwa district,2023,2,162283
Madhya Pradesh,ashoknagar district,2023,2,189217
Madhya Pradesh,sagar district,2023,2,730094
Madhya Pradesh,niwari district,2023,2,83757
Madhya Pradesh,rewa district,2023,2,680100
Madhya Pradesh,shajapur district,2023,2,325913
Madhya Pradesh,ujjain district,2023,2,868546
Madhya Pradesh,bhind district,2023,2,420416
Madhya Pradesh,tikamgarh district,2023,2,213514
Madhya Pradesh,seoni district,2023,2,344864
Madhya Pradesh,harda district,2023,2,168686
Madhya Pradesh,burhanpur district,2023,2,195346
Madhya Pradesh,damoh district,2023,2,255940
Madhya Pradesh,bhopal district,2023,2,2179557
Madhya Pradesh,jhabua district,2023,2,169870
Madhya Pradesh,dhar district,2023,2,710181
Madhya Pradesh,guna district,2023,2,443002
Madhya Pradesh,east nimar district,2023,2,340076
Madhya Pradesh,chhindwara district,2023,2,670155
Madhya Pradesh,umaria district,2023,2,131892
Madhya Pradesh,mandla district,2023,2,212201
Madhya Pradesh,indore district,2023,2,2883610
Madhya Pradesh,shahdol district,2023,2,279795
Madhya Pradesh,ratlam district,2023,2,530037
Madhya Pradesh,panna district,2023,2,171675
Madhya Pradesh,chhatarpur district,2023,2,438017
Madhya Pradesh,morena district,2023,3,523618
Madhya Pradesh,alirajpur district,2023,3,82755
Madhya Pradesh,sehore district,2023,3,574004
Madhya Pradesh,rajgarh district,2023,3,498342
Madhya Pradesh,khargone district,2023,3,502250
Madhya Pradesh,satna district,2023,3,649398
Madhya Pradesh,narsinghpur district,2023,3,374949
Madhya Pradesh,jabalpur district,2023,3,1108465
Madhya Pradesh,hoshangabad district,2023,3,485827
Madhya Pradesh,vidisha district,2023,3,491997
Madhya Pradesh,balaghat district,2023,3,494116
Madhya Pradesh,singrauli district,2023,3,395859
Madhya Pradesh,betul district,2023,3,501106
Madhya Pradesh,sidhi district,2023,3,248343
Madhya Pradesh,datia district,2023,3,190350
Madhya Pradesh,dewas district,2023,3,631092
Madhya Pradesh,sheopur district,2023,3,134878
Madhya Pradesh,neemuch district,2023,3,321168
Madhya Pradesh,raisen district,2023,3,483639
Madhya Pradesh,mandsaur district,2023,3,506057
Madhya Pradesh,barwani district,2023,3,244670
Madhya Pradesh,katni district,2023,3,346211
Madhya Pradesh,dindori district,2023,3,119625
Madhya Pradesh,shivpuri district,2023,3,404501
Madhya Pradesh,gwalior district,2023,3,1215484
Madhya Pradesh,anuppur district,2023,3,199852
Madhya Pradesh,agar malwa district,2023,3,169779
Madhya Pradesh,ashoknagar district,2023,3,197767
Madhya Pradesh,sagar district,2023,3,761623
Madhya Pradesh,niwari district,2023,3,87496
Madhya Pradesh,rewa district,2023,3,708385
Madhya Pradesh,shajapur district,2023,3,340357
Madhya Pradesh,ujjain district,2023,3,905474
Madhya Pradesh,bhind district,2023,3,439197
Madhya Pradesh,tikamgarh district,2023,3,223613
Madhya Pradesh,seoni district,2023,3,360143
Madhya Pradesh,harda district,2023,3,175942
Madhya Pradesh,burhanpur district,2023,3,203868
Madhya Pradesh,damoh district,2023,3,267332
Madhya Pradesh,bhopal district,2023,3,2265685
Madhya Pradesh,jhabua district,2023,3,177684
Madhya Pradesh,dhar district,2023,3,740878
Madhya Pradesh,guna district,2023,3,462884
Madhya Pradesh,east nimar district,2023,3,355175
Madhya Pradesh,chhindwara district,2023,3,698604
Madhya Pradesh,umaria district,2023,3,137969
Madhya Pradesh,mandla district,2023,3,221870
Madhya Pradesh,indore district,2023,3,2996261
Madhya Pradesh,shahdol district,2023,3,291626
Madhya Pradesh,ratlam district,2023,3,553133
Madhya Pradesh,panna district,2023,3,179723
Madhya Pradesh,chhatarpur district,2023,3,458009
Madhya Pradesh,morena district,2023,1,479647
Madhya Pradesh,alirajpur district,2023,1,75360
Madhya Pradesh,sehore district,2023,1,526495
Madhya Pradesh,rajgarh district,2023,1,454742
Madhya Pradesh,khargone district,2023,1,460046
Madhya Pradesh,satna district,2023,1,596769
Madhya Pradesh,narsinghpur district,2023,1,343846
Madhya Pradesh,jabalpur district,2023,1,1025803
Madhya Pradesh,hoshangabad district,2023,1,447376
Madhya Pradesh,vidisha district,2023,1,449990
Madhya Pradesh,balaghat district,2023,1,452700
Madhya Pradesh,singrauli district,2023,1,362658
Madhya Pradesh,betul district,2023,1,459626
Madhya Pradesh,sidhi district,2023,1,226795
Madhya Pradesh,datia district,2023,1,173988
Madhya Pradesh,dewas district,2023,1,579697
Madhya Pradesh,sheopur district,2023,1,122856
Madhya Pradesh,neemuch district,2023,1,294613
Madhya Pradesh,raisen district,2023,1,443050
Madhya Pradesh,mandsaur district,2023,1,463718
Madhya Pradesh,barwani district,2023,1,224144
Madhya Pradesh,katni district,2023,1,317477
Madhya Pradesh,dindori district,2023,1,108680
Madhya Pradesh,shivpuri district,2023,1,368571
Madhya Pradesh,gwalior district,2023,1,1123707
Madhya Pradesh,anuppur district,2023,1,183119
Madhya Pradesh,agar malwa district,2023,1,154686
Madhya Pradesh,ashoknagar district,2023,1,180467
Madhya Pradesh,sagar district,2023,1,699722
Madhya Pradesh,niwari district,2023,1,79831
Madhya Pradesh,rewa district,2023,1,651354
Madhya Pradesh,shajapur district,2023,1,311369
Madhya Pradesh,ujjain district,2023,1,832451
Madhya Pradesh,bhind district,2023,1,401533
Madhya Pradesh,tikamgarh district,2023,1,203615
Madhya Pradesh,seoni district,2023,1,329353
Madhya Pradesh,harda district,2023,1,161225
Madhya Pradesh,burhanpur district,2023,1,187246
Madhya Pradesh,damoh district,2023,1,244449
Madhya Pradesh,bhopal district,2023,1,2101098
Madhya Pradesh,jhabua district,2023,1,162127
Madhya Pradesh,dhar district,2023,1,679569
Madhya Pradesh,guna district,2023,1,423812
Madhya Pradesh,east nimar district,2023,1,325222
Madhya Pradesh,chhindwara district,2023,1,642022
Madhya Pradesh,umaria district,2023,1,125957
Madhya Pradesh,mandla district,2023,1,202648
Madhya Pradesh,indore district,2023,1,2780295
Madhya Pradesh,shahdol district,2023,1,267723
Madhya Pradesh,ratlam district,2023,1,507397
Madhya Pradesh,panna district,2023,1,163536
Madhya Pradesh,chhatarpur district,2023,1,418638
Madhya Pradesh,morena district,2019,4,167329
Madhya Pradesh,alirajpur district,2019,4,21450
Madhya Pradesh,sehore district,2019,4,208256
Madhya Pradesh,rajgarh district,2019,4,154830
Madhya Pradesh,khargone district,2019,4,160372
Madhya Pradesh,satna district,2019,4,228680
Madhya Pradesh,narsinghpur district,2019,4,134332
Madhya Pradesh,jabalpur district,2019,4,422786
Madhya Pradesh,hoshangabad district,2019,4,172206
Madhya Pradesh,vidisha district,2019,4,165400
Madhya Pradesh,balaghat district,2019,4,159937
Madhya Pradesh,singrauli district,2019,4,142034
Madhya Pradesh,betul district,2019,4,173691
Madhya Pradesh,sidhi district,2019,4,80459
Madhya Pradesh,datia district,2019,4,64135
Madhya Pradesh,dewas district,2019,4,221533
Madhya Pradesh,sheopur district,2019,4,40736
Madhya Pradesh,neemuch district,2019,4,105842
Madhya Pradesh,raisen district,2019,4,165108
Madhya Pradesh,mandsaur district,2019,4,164446
Madhya Pradesh,barwani district,2019,4,72187
Madhya Pradesh,katni district,2019,4,117834
Madhya Pradesh,dindori district,2019,4,34661
Madhya Pradesh,shivpuri district,2019,4,117138
Madhya Pradesh,gwalior district,2019,4,461960
Madhya Pradesh,anuppur district,2019,4,69666
Madhya Pradesh,agar malwa district,2019,4,49638
Madhya Pradesh,ashoknagar district,2019,4,61984
Madhya Pradesh,sagar district,2019,4,272650
Madhya Pradesh,niwari district,2019,4,27993
Madhya Pradesh,rewa district,2019,4,260351
Madhya Pradesh,shajapur district,2019,4,111387
Madhya Pradesh,ujjain district,2019,4,314250
Madhya Pradesh,bhind district,2019,4,140487
Madhya Pradesh,tikamgarh district,2019,4,67015
Madhya Pradesh,seoni district,2019,4,119177
Madhya Pradesh,harda district,2019,4,61192
Madhya Pradesh,burhanpur district,2019,4,62012
Madhya Pradesh,damoh district,2019,4,88723
Madhya Pradesh,bhopal district,2019,4,926576
Madhya Pradesh,jhabua district,2019,4,45768
Madhya Pradesh,dhar district,2019,4,242108
Madhya Pradesh,guna district,2019,4,150709
Madhya Pradesh,east nimar district,2019,4,111341
Madhya Pradesh,chhindwara district,2019,4,240962
Madhya Pradesh,umaria district,2019,4,45879
Madhya Pradesh,mandla district,2019,4,68825
Madhya Pradesh,indore district,2019,4,1181500
Madhya Pradesh,shahdol district,2019,4,101136
Madhya Pradesh,ratlam district,2019,4,183893
Madhya Pradesh,panna district,2019,4,57005
Madhya Pradesh,chhatarpur district,2019,4,145672
Madhya Pradesh,morena district,2019,2,130988
Madhya Pradesh,alirajpur district,2019,2,15642
Madhya Pradesh,sehore district,2019,2,168843
Madhya Pradesh,rajgarh district,2019,2,122223
Madhya Pradesh,khargone district,2019,2,126108
Madhya Pradesh,satna district,2019,2,182176
Madhya Pradesh,narsinghpur district,2019,2,108271
Madhya Pradesh,jabalpur district,2019,2,336963
Madhya Pradesh,hoshangabad district,2019,2,139812
Madhya Pradesh,vidisha district,2019,2,127894
Madhya Pradesh,balaghat district,2019,2,124374
Madhya Pradesh,singrauli district,2019,2,118756
Madhya Pradesh,betul district,2019,2,139098
Madhya Pradesh,sidhi district,2019,2,63838
Madhya Pradesh,datia district,2019,2,51973
Madhya Pradesh,dewas district,2019,2,177137
Madhya Pradesh,sheopur district,2019,2,31903
Madhya Pradesh,neemuch district,2019,2,83550
Madhya Pradesh,raisen district,2019,2,132559
Madhya Pradesh,mandsaur district,2019,2,128631
Madhya Pradesh,barwani district,2019,2,54556
Madhya Pradesh,katni district,2019,2,92245
Madhya Pradesh,dindori district,2019,2,26511
Madhya Pradesh,shivpuri district,2019,2,86583
Madhya Pradesh,gwalior district,2019,2,373367
Madhya Pradesh,anuppur district,2019,2,56658
Madhya Pradesh,agar malwa district,2019,2,38600
Madhya Pradesh,ashoknagar district,2019,2,50062
Madhya Pradesh,sagar district,2019,2,219328
Madhya Pradesh,niwari district,2019,2,22172
Madhya Pradesh,rewa district,2019,2,211420
Madhya Pradesh,shajapur district,2019,2,87512
Madhya Pradesh,ujjain district,2019,2,247033
Madhya Pradesh,bhind district,2019,2,109406
Madhya Pradesh,tikamgarh district,2019,2,51785
Madhya Pradesh,seoni district,2019,2,95004
Madhya Pradesh,harda district,2019,2,49716
Madhya Pradesh,burhanpur district,2019,2,47659
Madhya Pradesh,damoh district,2019,2,70868
Madhya Pradesh,bhopal district,2019,2,756839
Madhya Pradesh,jhabua district,2019,2,34299
Madhya Pradesh,dhar district,2019,2,190659
Madhya Pradesh,guna district,2019,2,112899
Madhya Pradesh,east nimar district,2019,2,87794
Madhya Pradesh,chhindwara district,2019,2,192226
Madhya Pradesh,umaria district,2019,2,36814
Madhya Pradesh,mandla district,2019,2,52317
Madhya Pradesh,indore district,2019,2,955207
Madhya Pradesh,shahdol district,2019,2,80859
Madhya Pradesh,ratlam district,2019,2,144931
Madhya Pradesh,panna district,2019,2,44821
Madhya Pradesh,chhatarpur district,2019,2,110283
Madhya Pradesh,morena district,2019,3,148083
Madhya Pradesh,alirajpur district,2019,3,18270
Madhya Pradesh,sehore district,2019,3,187387
Madhya Pradesh,rajgarh district,2019,3,136848
Madhya Pradesh,khargone district,2019,3,141346
Madhya Pradesh,satna district,2019,3,203019
Madhya Pradesh,narsinghpur district,2019,3,120875
Madhya Pradesh,jabalpur district,2019,3,380209
